,XYZ,GRF1,GRF0,LHipMoment,RHipMoment,LKneeMoment,RKneeMoment,RAnkleMoment,LAnkleMoment,RGroundReactionMoment,LGroundReactionMoment,LHipForce,RHipForce,LKneeForce,RKneeForce,RAnkleForce,LAnkleForce,RNormalisedGRF,RGroundReactionForce,LNormalisedGRF,LGroundReactionForce,RAnklePower,RKneePower,RHipPower,LAnklePower,LKneePower,LHipPower,RFootProgressAngles,LFootProgressAngles,RPelvisAngles,LPelvisAngles,RAbsAnkleAngle,RAnkleAngles,RKneeAngles,RHipAngles,LAnkleAngles,LAbsAnkleAngle,LKneeAngles,LHipAngles,RTOP,RTOL,RTOA,RTOO,RFOP,RFOL,RFOA,RFOO,RTIP,RTIL,RTIA,RTIO,RFEP,RFEL,RFEA,RFEO,LTOP,LTOL,LTOA,LTOO,LFOP,LFOL,LFOA,LFOO,LTIP,LTIL,LTIA,LTIO,LFEP,LFEL,LFEA,LFEO,PELP,PELL,PELA,PELO,RTOE,RHEE,RANK,RTIB,RKNE,RTHI,LTOE,LHEE,LANK,LTIB,LKNE,LTHI,RPSI,LPSI,RASI,LASI
519,x,-1.0413516759872827,1.368993878364563,50.82942581176758,536.62109375,-476.1575012207031,-416.2159729003906,12.031639099121094,1487.0621337890625,-7.696750164031982,-1298.927001953125,1.0365086793899536,0.07464348524808884,2.3701393604278564,-0.9975621104240417,-0.20763114094734192,9.97343921661377,-1.7506334781646729,0.024007491767406464,2.8818695545196533,-0.02002217061817646,0.0,0.0,0.0,0.0,0.0,0.0,-100.89633178710938,-85.89584350585938,18.300874710083008,18.300874710083008,10.138129234313965,10.467564582824707,31.749082565307617,50.74289321899414,12.142546653747559,12.038323402404785,7.298673629760742,8.286918640136719,-24.406986236572266,19.958168029785156,-40.485260009765625,-43.48662567138672,32.83183288574219,165.92738342285156,-15.40299129486084,-24.407018661499023,22.93700408935547,427.29278564453125,13.50961971282959,29.21061897277832,-7.009061813354492,442.52459716796875,109.7231674194336,22.593765258789062,167.7214813232422,238.24095153808594,168.337890625,171.01910400390625,157.82864379882812,369.3870544433594,159.67784118652344,167.7214813232422,139.47723388671875,537.5830078125,116.18533325195312,147.04727172851562,155.12118530273438,519.685546875,-0.0330963134765625,139.0753936767578,71.41446685791016,236.08013916015625,89.69718933105469,74.05606842041016,-18.169212341308594,45.099082946777344,-11.252898216247559,-59.9604606628418,-37.480770111083984,-111.57494354248047,158.25843811035156,147.4099884033203,188.90892028808594,226.77658081054688,194.44679260253906,260.22711181640625,15.130253791809082,98.61888122558594,-45.33094024658203,199.6332550048828
520,y,-17.283391952514688,-10.554336547851562,196.8969268798828,-287.56707763671875,-62.03910827636719,-12.982467651367188,12.391844749450684,101.98487854003906,-9.310789108276367,-450.84710693359375,0.9709320068359375,0.37575429677963257,0.13103124499320984,0.13806022703647614,-0.0736711174249649,-0.390228271484375,0.24472467601299286,0.17173714935779572,0.2040995955467224,-0.282711386680603,0.0,0.0,0.0,0.0,0.0,0.0,-2.7084243297576904,-2.2840917110443115,-0.929740309715271,0.929740309715271,0.0,3.206418037414551,3.7410364151000977,-0.9090679883956909,2.1510062217712402,0.0,-0.9150968790054321,3.9984052181243896,-846.7564697265625,-928.4342041015625,-897.4898681640625,-909.1270751953125,-659.6446533203125,-904.677734375,-811.8447875976562,-846.7564697265625,-711.361572265625,-731.0323486328125,-1113.50732421875,-715.3936767578125,-481.25494384765625,-621.8740844726562,-1063.2681884765625,-711.1409912109375,-426.5581359863281,-490.5664978027344,-498.60882568359375,-493.6609191894531,-225.24978637695312,-417.2748718261719,-441.4018859863281,-426.5581359863281,-394.5814514160156,-316.9347839355469,-660.0917358398438,-285.18768310546875,-468.5122985839844,-535.0912475585938,-776.802001953125,-400.3885803222656,-525.996826171875,-460.8573303222656,-628.8126220703125,-474.8836364746094,-868.0993041992188,-679.9869995117188,-713.8040771484375,-709.7804565429688,-723.9113159179688,-632.2048950195312,-442.24285888671875,-229.6680145263672,-288.5906677246094,-354.79034423828125,-419.9851989746094,-469.8619384765625,-398.7854309082031,-382.2922058105469,-563.3023071289062,-542.095947265625
521,z,618.6654663085938,1.7777847051620483,4.398313522338867,56.83828353881836,-26.758419036865234,21.594873428344727,19.59927749633789,-63.43098831176758,0.4626419246196747,-7.349369525909424,-8.180773735046387,1.887272596359253,-9.121689796447754,0.7249649167060852,-0.259198933839798,0.4378570020198822,-0.2205207347869873,-0.021633083000779152,103.4072494506836,10.144250869750977,-0.03439589589834213,-1.9009196758270264,0.09703397005796432,-0.38065004348754883,-0.6302651762962341,-0.07300663739442825,-16.719837188720703,-2.8062071800231934,5.514002799987793,-5.514002799987793,0.0,-14.335527420043945,-14.29946231842041,8.950499534606934,-7.456051349639893,0.0,-15.683048248291016,25.401874542236328,102.55870056152344,115.0905532836914,179.78677368164062,114.56525421142578,66.53907012939453,104.1346435546875,298.22332763671875,102.55870056152344,488.1920471191406,96.24811553955078,93.60301208496094,89.82076263427734,872.0460205078125,487.6435241699219,740.6928100585938,509.9881896972656,61.05056381225586,59.14906311035156,123.35624694824219,56.23568344116211,75.49522399902344,69.79068756103516,262.4122009277344,61.050559997558594,460.0142822265625,82.47137451171875,-25.80217742919922,83.84459686279297,879.4507446289062,441.72308349609375,421.3786926269531,479.9831237792969,1030.29248046875,883.1567993164062,825.10595703125,875.7483520507812,85.20826721191406,42.65290451049805,89.16744995117188,310.49017333984375,513.1847534179688,681.1402587890625,29.739906311035156,43.72853088378906,83.69740295410156,299.3887939453125,474.4170227050781,638.6311645507812,1002.077880859375,1015.2628173828125,949.7843627929688,960.9852294921875
522,x,-0.5683403611183565,1.457377552986145,-39.04955291748047,699.2299194335938,-517.4647216796875,-484.1459655761719,15.208232879638672,1526.29345703125,-8.291372299194336,-1331.0089111328125,1.3054991960525513,-0.15122359991073608,2.4400973320007324,-1.15382719039917,-0.17533783614635468,10.083128929138184,-1.747357726097107,0.025150740519165993,3.9326014518737793,-0.005603570491075516,0.0,0.0,0.0,0.0,0.0,0.0,-103.33246612548828,-85.55802154541016,18.19115447998047,18.19115447998047,10.152984619140625,10.440594673156738,29.494335174560547,50.68059158325195,12.231229782104492,12.128195762634277,6.431700706481934,6.922922611236572,-25.5405330657959,17.344329833984375,-42.72979736328125,-45.749088287353516,35.0850830078125,163.7397003173828,-16.482723236083984,-25.540544509887695,23.26000213623047,429.70330810546875,0.9668140411376953,30.41682243347168,-6.7179107666015625,444.6510314941406,97.07742309570312,22.87038803100586,167.86529541015625,238.26220703125,168.54112243652344,171.02627563476562,158.38238525390625,369.5731201171875,160.4097900390625,167.86529541015625,140.82510375976562,537.924072265625,116.15031433105469,147.5176544189453,155.34986877441406,519.263916015625,-3.3730926513671875,140.4697265625,71.23211669921875,236.2742156982422,90.54695892333984,74.31597900390625,-19.571044921875,47.1381950378418,-9.967012405395508,-59.46903991699219,-37.555274963378906,-112.07559204101562,158.27268981933594,147.8866424560547,189.3766326904297,227.8365478515625,195.58958435058594,260.0692138671875,14.78472900390625,98.13059997558594,-45.158042907714844,199.79278564453125
523,y,-23.102331161499063,-10.06908130645752,203.53306579589844,-312.31121826171875,-62.575592041015625,2.7380268573760986,12.540888786315918,100.58423614501953,-9.613374710083008,-459.6646728515625,1.010890007019043,0.4338342845439911,0.13061273097991943,0.10874949395656586,-0.077525295317173,-0.3756455183029175,0.2563785910606384,0.1714157909154892,0.057121001183986664,-0.3857882022857666,0.0,0.0,0.0,0.0,0.0,0.0,-2.7397446632385254,-2.116785764694214,-1.085416555404663,1.085416555404663,0.0,2.995358943939209,2.5061612129211426,-1.1628607511520386,2.1321232318878174,0.0,-0.8472029566764832,3.88767409324646,-875.4266967773438,-957.2623291015625,-922.553955078125,-936.889892578125,-691.037109375,-936.5439453125,-832.4188842773438,-875.4266967773438,-724.7362060546875,-774.7189331054688,-1144.509033203125,-745.6778564453125,-493.64569091796875,-645.1975708007812,-1077.5135498046875,-723.5961303710938,-426.89544677734375,-491.0185852050781,-499.3047790527344,-493.9752197265625,-225.65615844726562,-418.0255432128906,-442.884033203125,-426.89544677734375,-397.7291259765625,-317.5904846191406,-659.5946044921875,-285.6216735839844,-480.4644470214844,-542.3775024414062,-776.864501953125,-403.6819152832031,-537.8698120117188,-472.5904846191406,-641.0422973632812,-487.0550537109375,-897.4129028320312,-711.8585205078125,-742.7406616210938,-727.7913208007812,-734.8277587890625,-641.6810302734375,-442.3028259277344,-229.73838806152344,-289.04931640625,-356.8534240722656,-423.8640441894531,-477.917724609375,-410.6876525878906,-394.06036376953125,-575.6431884765625,-553.7664794921875
524,z,627.4051513671875,0.6116534471511841,6.696403503417969,55.976280212402344,-23.49371337890625,16.1502742767334,14.016335487365723,-59.91996765136719,0.4550201892852783,-13.112287521362305,-8.232303619384766,1.9226343631744385,-9.209554672241211,0.6686113476753235,-0.3182392716407776,0.39980414509773254,-0.18364813923835754,-0.01801588200032711,104.5023193359375,10.251677513122559,-0.021212277933955193,-1.8987257480621338,0.17607185244560242,-0.2073335200548172,-0.6781906485557556,-0.2845417559146881,-17.74100685119629,-2.689847707748413,5.7229132652282715,-5.7229132652282715,0.0,-13.407373428344727,-14.845951080322266,7.190669536590576,-7.386330604553223,0.0,-16.303796768188477,26.346017837524414,104.94658660888672,121.08281707763672,184.1937255859375,119.51263427734375,61.248416900634766,109.65715026855469,298.9898986816406,104.94657135009766,486.6778869628906,95.52323150634766,107.21747589111328,86.85491943359375,869.731689453125,493.0883483886719,739.78173828125,508.4446105957031,60.99541091918945,58.50952911376953,122.88333892822266,55.784461975097656,76.62818145751953,69.17063903808594,262.29205322265625,60.99540328979492,459.9427490234375,82.07792663574219,-27.611557006835938,84.66566467285156,877.714111328125,438.9342956542969,413.226806640625,479.8696594238281,1028.3572998046875,881.7061157226562,823.4445190429688,873.7229614257812,88.53533172607422,38.40363311767578,85.97821044921875,307.1893615722656,510.6445617675781,677.0518188476562,29.65217399597168,44.978057861328125,84.38821411132812,299.48541259765625,473.9129943847656,637.4258422851562,999.7465209960938,1013.1583862304688,947.487548828125,959.5615844726562
525,x,-1.6941275596619056,1.5030794143676758,-103.8995132446289,809.5013427734375,-569.1809692382812,-534.2583618164062,24.49001121520996,1556.273193359375,-8.271418571472168,-1351.5330810546875,1.5431398153305054,-0.2933693826198578,2.4709136486053467,-1.2467018365859985,-0.1522977650165558,10.122990608215332,-1.7385082244873047,0.023390935733914375,5.408935070037842,-0.02370612882077694,0.0,0.0,0.0,0.0,0.0,0.0,-105.18135833740234,-85.1214599609375,18.08477210998535,18.08477210998535,10.066512107849121,10.315767288208008,27.587696075439453,50.54915237426758,12.26478385925293,12.161102294921875,5.597280502319336,5.569529056549072,-26.312744140625,14.981651306152344,-44.72299575805664,-47.71730422973633,37.900978088378906,161.78416442871094,-17.329753875732422,-26.312742233276367,23.79352378845215,431.71270751953125,-11.036701202392578,32.11045455932617,-6.422739028930664,446.3667907714844,86.35684204101562,23.342540740966797,168.05191040039062,238.285888671875,168.7529754638672,171.03457641601562,159.10386657714844,369.8058166503906,161.20709228515625,168.05189514160156,142.35556030273438,538.3245239257812,115.41604614257812,148.12083435058594,155.5886688232422,518.4658813476562,-8.065994262695312,142.0493621826172,70.97195434570312,236.48263549804688,91.28321838378906,74.58297729492188,-20.618133544921875,49.82814025878906,-8.14688491821289,-58.5460319519043,-37.33950424194336,-112.40219116210938,158.31822204589844,148.51231384277344,189.96954345703125,228.99375915527344,196.82154846191406,259.84405517578125,14.526606559753418,97.72025299072266,-45.03907775878906,199.8433837890625
526,y,-32.49341964721683,-10.322138786315918,225.16018676757812,-323.4937438964844,-49.26314163208008,19.04570960998535,13.699379920959473,99.83406829833984,-9.48302173614502,-466.7962341308594,1.0597047805786133,0.46982645988464355,0.15895487368106842,0.07074577361345291,-0.07630328834056854,-0.3233693540096283,0.23843972384929657,0.17054766416549683,0.2416526973247528,-0.5306165218353271,0.0,0.0,0.0,0.0,0.0,0.0,-2.734203577041626,-1.9430902004241943,-1.2709827423095703,1.2709827423095703,0.0,2.8028676509857178,1.5807868242263794,-1.3742828369140625,2.135495901107788,0.0,-0.7310305237770081,3.7680509090423584,-900.3499755859375,-982.392333984375,-944.5675659179688,-960.9298095703125,-718.6104736328125,-964.7376098632812,-851.2632446289062,-900.3499755859375,-737.6333618164062,-814.5823974609375,-1170.575439453125,-772.300048828125,-506.1634521484375,-666.6555786132812,-1091.1689453125,-735.7534790039062,-427.23187255859375,-491.5021667480469,-500.1037902832031,-494.2781066894531,-226.0932159423828,-418.9040832519531,-444.70892333984375,-427.23187255859375,-401.172607421875,-319.04345703125,-658.9613037109375,-286.09112548828125,-492.6824645996094,-551.4610595703125,-776.5109252929688,-407.28497314453125,-549.9470825195312,-484.6588134765625,-653.477294921875,-499.42291259765625,-922.7933959960938,-739.7359619140625,-768.0404052734375,-743.9686279296875,-745.6654052734375,-651.5392456054688,-442.33551025390625,-229.88278198242188,-289.6252136230469,-359.2730712890625,-428.26397705078125,-486.7016906738281,-422.7082214355469,-406.04541015625,-588.0802612304688,-565.7487182617188
527,z,626.8558959960938,0.9676575064659119,9.353553771972656,56.4163932800293,-18.3181209564209,12.93118667602539,10.472244262695312,-54.703556060791016,0.45705723762512207,-21.217708587646484,-8.218321800231934,1.950760841369629,-9.237391471862793,0.6323221325874329,-0.35303038358688354,0.33702731132507324,-0.22300198674201965,-0.021876495331525803,104.82403564453125,10.28323745727539,-0.007567836903035641,-1.7018932104110718,0.25745755434036255,-0.09585153311491013,-0.6537742614746094,-0.4480801522731781,-18.829252243041992,-2.5380163192749023,5.889337539672852,-5.889337539672852,0.0,-12.55440902709961,-15.51210880279541,5.71148157119751,-7.39878511428833,0.0,-17.032920837402344,27.48139190673828,106.48703002929688,125.47077941894531,187.12466430664062,122.92504119873047,57.17300033569336,114.12420654296875,299.0859069824219,106.48702239990234,484.9312744140625,96.46459197998047,118.08848571777344,84.50423431396484,867.489990234375,497.57574462890625,737.9791870117188,506.64544677734375,60.996456146240234,57.80294418334961,122.33872985839844,55.27387237548828,78.16423797607422,68.58368682861328,262.19110107421875,60.99646759033203,460.0672912597656,81.66683197021484,-29.363792419433594,85.78827667236328,876.092041015625,436.0013427734375,405.48272705078125,479.946533203125,1026.509033203125,880.390869140625,821.873291015625,871.7909545898438,90.81671905517578,35.10237121582031,83.29930877685547,304.0162353515625,507.94647216796875,673.0062866210938,29.58665657043457,46.59996032714844,85.34626007080078,299.7873229980469,473.5520935058594,636.2630615234375,997.5447387695312,1011.1229858398438,945.2488403320312,958.2567749023438
528,x,-3.2047629356384686,1.77586030960083,-152.68051147460938,833.0975341796875,-618.676513671875,-544.06640625,27.90046501159668,1575.1842041015625,-8.328728675842285,-1359.6458740234375,1.7389863729476929,-0.3167032301425934,2.4788572788238525,-1.2470941543579102,-0.1282157450914383,10.096403121948242,-1.7520933151245117,0.027100922539830208,7.1569085121154785,-0.056075554341077805,0.0,0.0,0.0,0.0,0.0,0.0,-106.37273406982422,-84.57097625732422,17.992769241333008,17.992769241333008,9.849861145019531,10.065767288208008,26.07866096496582,50.36057662963867,12.27364730834961,12.165963172912598,4.8955159187316895,4.290521621704102,-26.555435180664062,13.173664093017578,-46.21895217895508,-49.12116241455078,41.14179229736328,160.3290557861328,-17.84869384765625,-26.55540657043457,24.539833068847656,433.33416748046875,-21.45917510986328,34.24444580078125,-6.114553451538086,447.70770263671875,78.44837951660156,24.014963150024414,168.29071044921875,238.31906127929688,168.96438598632812,171.05198669433594,160.00685119628906,370.0918884277344,162.0278778076172,168.2906951904297,143.9791259765625,538.7739868164062,113.69646453857422,148.8660430908203,155.84483337402344,517.2203979492188,-13.9268798828125,143.71949768066406,70.65081024169922,236.71145629882812,91.93682861328125,74.86515045166016,-21.085962295532227,53.04841613769531,-5.855095386505127,-57.21159362792969,-36.83252716064453,-112.50111389160156,158.41249084472656,149.29457092285156,190.69296264648438,230.17990112304688,198.05174255371094,259.5523681640625,14.351032257080078,97.38548278808594,-44.958045959472656,199.80970764160156
529,y,-42.92475128173832,-10.575368881225586,248.64317321777344,-309.4681091308594,-30.66692543029785,39.323482513427734,13.055072784423828,99.35299682617188,-9.27895736694336,-471.251220703125,1.0985292196273804,0.46395766735076904,0.1992570012807846,0.01969999074935913,-0.07726259529590607,-0.25617897510528564,0.27625811100006104,0.1718803495168686,0.5716162919998169,-0.7020927667617798,0.0,0.0,0.0,0.0,0.0,0.0,-2.6674160957336426,-1.7775672674179077,-1.483376383781433,1.483376383781433,0.0,2.6401243209838867,0.9707174897193909,-1.5490537881851196,2.1731948852539062,0.0,-0.5661123991012573,3.661410093307495,-921.4183959960938,-1003.7490844726562,-963.585205078125,-981.2518920898438,-741.9179077148438,-988.9100341796875,-868.4185180664062,-921.4183959960938,-750.0211181640625,-849.2081298828125,-1191.7762451171875,-794.9057006835938,-518.7822265625,-685.5062255859375,-1104.212158203125,-747.5935668945312,-427.5709533691406,-492.01861572265625,-501.0234375,-494.5684814453125,-226.57830810546875,-419.92132568359375,-446.9357604980469,-427.5709533691406,-405.2243957519531,-321.6064147949219,-658.0902709960938,-286.61260986328125,-505.11761474609375,-562.4033203125,-776.1884155273438,-411.5257568359375,-562.2210693359375,-497.00225830078125,-666.0693359375,-511.94989013671875,-944.0736694335938,-763.1925659179688,-789.4495239257812,-758.3284301757812,-756.5100708007812,-661.9273071289062,-442.35125732421875,-230.13157653808594,-290.36651611328125,-362.2989501953125,-433.4735412597656,-496.3133850097656,-434.8406677246094,-418.2339172363281,-600.6087036132812,-578.0027465820312
530,z,626.2301635742188,1.0557985305786133,12.23098087310791,45.5771598815918,-12.14472484588623,3.553126096725464,1.0687873363494873,-48.64813232421875,0.4497443735599518,-30.967945098876953,-8.148414611816406,1.9689316749572754,-9.206132888793945,0.6139804124832153,-0.3529047667980194,0.266762375831604,-0.22177588939666748,-0.021756215021014214,104.41336059570312,10.242950439453125,0.014167007058858871,-1.306828498840332,0.2916043698787689,-0.04119541123509407,-0.5147938132286072,-0.5493423342704773,-19.892597198486328,-2.3495218753814697,6.021332263946533,-6.021332263946533,0.0,-11.828702926635742,-16.291263580322266,4.622418403625488,-7.537947177886963,0.0,-17.790973663330078,28.776966094970703,106.83480072021484,127.80667877197266,188.27108764648438,124.4138412475586,54.0977668762207,117.0132064819336,298.40655517578125,106.83482360839844,482.97088623046875,98.27819061279297,125.6534194946289,82.52006530761719,865.3557739257812,500.63525390625,735.3809204101562,504.62890625,61.06232833862305,57.03606033325195,121.70849609375,54.694950103759766,80.16439819335938,68.08562469482422,262.10296630859375,61.06232452392578,460.34454345703125,81.23640441894531,-31.305458068847656,87.25431823730469,874.621826171875,432.88580322265625,398.4886169433594,480.1654052734375,1024.7740478515625,879.2500610351562,820.3986206054688,869.98876953125,91.66522216796875,32.513877868652344,80.93672943115234,300.9591979980469,505.20245361328125,669.2264404296875,29.540157318115234,48.650142669677734,86.60874938964844,300.27777099609375,473.2877502441406,635.1452026367188,995.5274047851562,1009.2079467773438,943.0875244140625,957.0938110351562
531,x,-5.190383911132854,1.300395131111145,-217.30886840820312,770.4511108398438,-641.2806396484375,-519.2245483398438,32.050594329833984,1582.3712158203125,-7.6843953132629395,-1358.257080078125,1.9136362075805664,-0.20968732237815857,2.512298107147217,-1.1538630723953247,-0.11455348879098892,10.029422760009766,-1.7321139574050903,0.025379544124007225,8.721226692199707,-0.08498923480510712,0.0,0.0,0.0,0.0,0.0,0.0,-106.8673095703125,-83.89058685302734,17.923870086669922,17.923870086669922,9.478890419006348,9.666404724121094,25.00214385986328,50.13201141357422,12.281272888183594,12.16563892364502,4.421644687652588,3.1465299129486084,-26.150978088378906,12.18966293334961,-47.00700378417969,-49.73482131958008,44.60054016113281,159.62245178222656,-17.967533111572266,-26.15098762512207,25.504344940185547,434.7034912109375,-29.516407012939453,36.711185455322266,-5.7866973876953125,448.7974853515625,73.70233917236328,24.899032592773438,168.58985900878906,238.36912536621094,169.1649932861328,171.08677673339844,161.09912109375,370.43682861328125,162.82452392578125,168.58985900878906,145.58399963378906,539.26806640625,110.98916625976562,149.75775146484375,156.12326049804688,515.572265625,-20.464889526367188,145.36227416992188,70.28732299804688,236.96450805664062,92.5344009399414,75.16826629638672,-20.79766845703125,56.58464431762695,-3.2240631580352783,-55.52066421508789,-36.04001235961914,-112.32542419433594,158.57093811035156,150.23825073242188,191.5488739013672,231.3288116455078,199.18838500976562,259.2252502441406,14.253536224365234,97.1256332397461,-44.90187072753906,199.7186737060547
532,y,-52.9383697509766,-10.052703857421875,273.60565185546875,-274.29132080078125,-12.59891128540039,57.40777587890625,14.58807373046875,99.73167419433594,-9.730831146240234,-472.46710205078125,1.1233749389648438,0.4237040579319,0.23746486008167267,-0.02719039097428322,-0.0709773600101471,-0.1981220692396164,0.25871095061302185,0.16992038488388062,0.8663530349731445,-0.8555523753166199,0.0,0.0,0.0,0.0,0.0,0.0,-2.5222930908203125,-1.636085033416748,-1.7180663347244263,1.7180663347244263,0.0,2.5112626552581787,0.6346452832221985,-1.6905255317687988,2.2466113567352295,0.0,-0.3514752686023712,3.590498924255371,-938.7352294921875,-1021.4473876953125,-979.822021484375,-998.0531616210938,-760.781494140625,-1008.91796875,-884.0418090820312,-938.7352294921875,-761.9147338867188,-877.687255859375,-1208.512939453125,-813.3857421875,-531.474365234375,-701.4869384765625,-1116.7109375,-759.134765625,-427.9447937011719,-492.5952453613281,-502.1087951660156,-494.8722839355469,-227.162353515625,-421.1136474609375,-449.654296875,-427.9447937011719,-410.19091796875,-325.3480224609375,-656.92138671875,-287.23504638671875,-517.7201538085938,-574.94091796875,-776.497802734375,-416.7241516113281,-574.6765747070312,-509.56011962890625,-678.7705078125,-524.5972900390625,-961.3028564453125,-782.0471801757812,-806.93359375,-770.990478515625,-767.422119140625,-672.8848876953125,-442.3636169433594,-230.52085876464844,-291.3242492675781,-366.1294250488281,-439.72784423828125,-506.7585144042969,-447.0764465332031,-430.609375,-613.2188720703125,-590.4840698242188
533,z,619.2953491210938,1.8636720180511475,13.946501731872559,36.0134162902832,-6.367809295654297,-0.33439013361930847,-3.114884853363037,-43.2738151550293,0.45168668031692505,-39.50741958618164,-8.047529220581055,1.9924540519714355,-9.13123893737793,0.6255495548248291,-0.32242950797080994,0.23706869781017303,-0.2531905770301819,-0.024837994948029518,103.57771301269531,10.16097354888916,0.029591640457510948,-0.8254733085632324,0.29037752747535706,-0.020682770758867264,-0.24101416766643524,-0.6258379817008972,-20.83078384399414,-2.12446665763855,6.126298904418945,-6.126298904418945,0.0,-11.251259803771973,-17.13446807861328,3.9605348110198975,-7.808690547943115,0.0,-18.489330291748047,30.150484085083008,105.78033447265625,127.80886840820312,187.4716033935547,123.76553344726562,51.82476043701172,117.91033172607422,296.8985595703125,105.78033447265625,480.86614990234375,100.11441040039062,129.66571044921875,80.69783782958984,863.370849609375,502.15692138671875,732.1986083984375,502.479736328125,61.1893310546875,56.203529357910156,120.96435546875,54.02572250366211,82.68014526367188,67.72274780273438,262.00518798828125,61.189327239990234,460.717041015625,80.85917663574219,-33.656044006347656,89.09468078613281,873.3421020507812,429.65087890625,392.5194396972656,480.4631652832031,1023.1843872070312,878.3209228515625,819.0364379882812,868.3565063476562,90.84321594238281,30.442934036254883,78.74954223632812,298.0491027832031,502.526123046875,665.8877563476562,29.505756378173828,51.1785774230957,88.2110824584961,300.9368591308594,473.07537841796875,634.0888671875,993.7482299804688,1007.465087890625,941.0333862304688,956.0986328125
534,x,-7.048345565795939,1.7335550785064697,-259.6463623046875,628.2799682617188,-653.97265625,-456.5477294921875,32.53406524658203,1585.6060791015625,-7.876988410949707,-1352.826416015625,2.017432451248169,0.0039831059984862804,2.541433572769165,-0.9773260951042175,-0.10771249234676361,9.940896034240723,-1.7268954515457153,0.024498170241713524,10.406510353088379,-0.11257568746805191,0.0,0.0,0.0,0.0,0.0,0.0,-106.66278839111328,-83.06285095214844,17.882930755615234,17.882930755615234,8.935483932495117,9.098237037658691,24.370559692382812,49.88349533081055,12.29700756072998,12.170372009277344,4.254399299621582,2.187145948410034,-25.054851531982422,12.226604461669922,-46.93974304199219,-49.40961837768555,48.00950622558594,159.85382080078125,-17.645153045654297,-25.0548152923584,26.68586540222168,435.99005126953125,-34.79512023925781,39.34300231933594,-5.437482833862305,449.7655029296875,71.92059326171875,26.002397537231445,168.95364379882812,238.440185546875,169.3415985107422,171.1438446044922,162.38311767578125,370.8426818847656,163.54685974121094,168.9536590576172,147.04617309570312,539.8214721679688,107.63053131103516,150.79554748535156,156.4241180419922,513.7195434570312,-26.952438354492188,146.846923828125,69.89952087402344,237.24124145507812,93.0930404663086,75.4933090209961,-19.661815643310547,60.1438102722168,-0.4479871690273285,-53.566131591796875,-34.97404861450195,-111.84483337402344,158.80348205566406,151.34715270996094,192.53746032714844,232.38555908203125,200.15164184570312,258.91851806640625,14.230119705200195,96.9421157836914,-44.86299514770508,199.59519958496094
535,y,-64.8497695922852,-10.48785400390625,287.8808898925781,-218.20770263671875,3.8543365001678467,71.54960632324219,14.81705379486084,101.69585418701172,-9.101909637451172,-471.0315856933594,1.1191744804382324,0.3456299901008606,0.2714537978172302,-0.06858509033918381,-0.06133145093917847,-0.14952325820922852,0.24972650408744812,0.16940844058990479,1.147560477256775,-1.0208786725997925,0.0,0.0,0.0,0.0,0.0,0.0,-2.2947347164154053,-1.5340629816055298,-1.9690824747085571,1.9690824747085571,0.0,2.4129295349121094,0.5015217661857605,-1.7995998859405518,2.343956232070923,0.0,-0.08544151484966278,3.5760698318481445,-952.6008911132812,-1035.7711181640625,-993.6294555664062,-1011.6963500976562,-775.3145751953125,-1024.8253173828125,-898.4002075195312,-952.6008911132812,-773.3773193359375,-899.7040405273438,-1221.40869140625,-827.8902587890625,-544.2140502929688,-714.8214721679688,-1128.7689208984375,-770.4337158203125,-428.41815185546875,-493.2901916503906,-503.4364013671875,-495.24578857421875,-227.93528747558594,-422.5514221191406,-452.98992919921875,-428.41815185546875,-416.3344421386719,-330.048583984375,-655.46240234375,-288.044677734375,-530.4453125,-588.5299072265625,-778.16064453125,-423.1515197753906,-587.2913208007812,-522.2780151367188,-691.5396728515625,-537.3297119140625,-974.75,-796.3950805664062,-820.68603515625,-782.1655883789062,-778.4359130859375,-684.350341796875,-442.387451171875,-231.09373474121094,-292.5516357421875,-370.88177490234375,-447.1801452636719,-517.9450073242188,-459.40582275390625,-443.15264892578125,-625.8969116210938,-603.1484985351562
